# XviD 2pass stat file (core version 1.4.-127)
# Please do not modify this file

p 2 22 694 204 5056 1386
p 2 0 497 423 963 707
p 2 0 446 474 742 595
p 2 0 412 508 725 550
p 2 24 642 254 5221 1415
p 2 0 462 458 889 642
p 2 0 451 469 756 602
p 2 0 517 403 959 671
p 2 75 647 198 6708 1803
p 2 0 564 356 1019 728
p 2 0 472 448 792 628
p 2 71 651 198 7081 1790
p 2 0 572 348 1058 757
p 2 0 428 492 691 568
p 2 0 397 523 684 541
p 2 82 667 171 7870 1885
p 2 0 531 389 1015 722
p 2 0 512 408 780 643
p 2 0 437 483 782 591
p 2 72 623 225 8580 1829
p 2 0 441 479 910 635
p 2 0 424 496 693 568
p 2 0 423 497 781 573
p 2 247 449 224 8436 2111
p 2 0 408 512 891 584
p 2 0 577 343 843 694
p 2 117 349 454 4412 1309
p 2 0 410 510 725 555
p 2 0 423 497 841 584
i 2 920 0 0 15792 3275
p 2 0 744 176 3478 906
p 2 98 691 131 11906 1932
p 2 0 582 338 1404 759
p 2 0 748 172 3114 884
p 2 56 716 148 10994 1741
p 2 0 758 162 2847 943
p 2 50 766 104 10434 1730
p 2 0 681 239 1585 842
p 2 1 785 134 4428 1114
p 2 36 775 109 10227 1751
p 2 0 796 124 3439 1050
p 2 49 759 112 10801 1825
p 2 0 715 205 1932 976
p 2 0 823 97 3780 1032
p 2 133 731 56 12189 2246
p 2 0 860 60 3357 1196
p 2 125 768 27 11782 2432
p 2 0 732 188 1518 1000
p 2 0 875 45 2867 1099
p 2 5 895 20 4863 1669
p 2 366 554 0 12195 3271
p 2 11 879 30 5288 1836
p 2 0 778 142 1409 1061
p 2 14 860 46 7798 2107
p 2 36 842 42 8517 2246
p 2 13 870 37 4894 1748
p 2 2 866 52 3716 1516
p 2 0 751 169 1269 970
p 2 30 848 42 6889 2055
p 2 0 865 55 2581 1285
p 2 0 851 69 1654 996
p 2 90 791 39 7041 2133
p 2 0 781 139 1180 931
p 2 0 855 65 1541 935
p 2 0 877 43 1651 969
p 2 0 859 61 1545 952
p 2 0 833 87 1447 962
p 2 0 742 178 1074 872
p 2 0 798 122 1398 917
p 2 0 843 77 1551 928
p 2 0 847 73 1734 974
p 2 0 838 82 1535 948
p 2 0 733 187 958 816
p 2 0 824 96 1165 885
i 2 920 0 0 20480 3402
p 2 0 446 474 883 583
p 2 0 318 602 522 452
p 2 0 224 696 396 356
p 2 0 239 681 473 373
p 2 0 187 733 358 317
p 2 0 117 803 292 259
p 2 0 81 839 247 225
p 2 0 89 831 276 231
p 2 0 62 858 256 213
p 2 0 45 875 236 197
p 2 0 34 886 199 185
p 2 0 43 877 237 194
p 2 0 27 893 199 181
p 2 0 25 895 194 179
p 2 0 38 882 231 190
p 2 0 41 879 223 194
p 2 0 31 889 197 183
p 2 0 20 900 185 172
p 2 0 32 888 198 182
p 2 0 26 894 199 179
p 2 0 22 898 200 176
p 2 0 10 910 175 167
p 2 0 24 896 178 174
p 2 0 20 900 192 174
p 2 0 14 906 194 170
p 2 0 13 907 184 169
p 2 0 24 896 190 177
p 2 0 24 896 195 177
p 2 0 14 906 179 169
p 2 0 17 903 190 174
p 2 0 7 913 169 162
p 2 0 18 902 193 174
p 2 0 16 904 187 172
p 2 0 12 908 177 165
p 2 0 3 917 160 160
p 2 0 14 906 185 169
p 2 0 10 910 173 165
p 2 0 3 917 165 160
p 2 0 5 915 171 163
p 2 0 17 903 186 171
p 2 0 6 914 164 160
p 2 0 5 915 164 161
p 2 0 6 914 167 163
p 2 0 8 912 169 163
p 2 0 13 907 181 167
p 2 0 5 915 170 162
p 2 0 16 904 181 170
p 2 0 19 901 181 174
p 2 0 11 909 173 166
p 2 0 5 915 163 162
p 2 0 4 916 164 160
p 2 0 5 915 168 161
p 2 0 76 844 297 225
p 2 0 31 889 193 183
p 2 0 7 913 166 163
p 2 0 9 911 168 164
p 2 0 13 907 182 168
p 2 0 8 912 167 164
p 2 0 1 919 159 158
p 2 0 8 912 168 163
p 2 0 2 918 160 159
p 2 0 3 917 159 159
p 2 0 1 919 158 158
p 2 0 1 919 158 158
p 2 0 0 920 157 157
p 2 0 39 881 236 191
i 2 920 0 0 7531 3065
p 2 0 395 525 650 525
p 2 0 425 495 590 536
p 2 0 280 640 450 404
p 2 0 276 644 416 397
p 2 0 209 711 342 331
p 2 0 249 671 371 360
p 2 0 165 755 296 289
p 2 0 151 769 292 281
p 2 0 129 791 278 260
p 2 0 141 779 271 267
p 2 0 96 824 235 232
p 2 0 86 834 230 226
p 2 0 40 880 195 190
p 2 0 33 887 186 182
p 2 0 62 858 223 209
p 2 0 56 864 211 204
p 2 0 85 835 236 222
p 2 0 15 905 177 170
p 2 0 27 893 183 179
p 2 0 8 912 165 165
p 2 0 11 909 169 166
p 2 0 11 909 173 167
p 2 0 4 916 163 160
p 2 0 7 913 167 163
p 2 0 6 914 171 163
p 2 0 5 915 160 160
p 2 0 1 919 161 158
p 2 0 3 917 162 159
p 2 0 1 919 159 159
p 2 0 1 919 159 159
p 2 0 2 918 159 159
p 2 0 3 917 161 160
p 2 0 10 910 169 167
p 2 0 12 908 172 169
p 2 116 484 320 6232 1637
p 2 0 436 484 977 675
p 2 0 376 544 648 491
p 2 0 192 728 419 341
p 2 123 461 336 6480 1641
p 2 0 385 535 981 642
p 2 0 407 513 727 545
p 2 0 263 657 547 412
p 2 100 481 339 6881 1707
p 2 0 440 480 1042 685
p 2 0 437 483 804 563
p 2 0 361 559 712 511
p 2 104 489 327 7433 1766
p 2 0 427 493 995 639
p 2 0 381 539 768 524
p 2 0 271 649 539 416
p 2 0 282 638 555 434
p 2 0 175 745 369 321
p 2 0 141 779 337 295
p 2 0 78 842 252 229
p 2 0 74 846 242 225
p 2 0 58 862 235 211
p 2 0 36 884 204 190
p 2 0 24 896 202 184
p 2 0 63 857 260 218
i 2 920 0 0 15296 3492
p 2 0 640 280 903 745
p 2 0 592 328 767 689
p 2 0 317 603 496 444
p 2 72 335 513 2444 801
p 2 0 219 701 446 367
p 2 0 281 639 448 399
p 2 0 188 732 392 333
p 2 50 275 595 3239 851
p 2 0 231 689 530 392
p 2 0 191 729 418 337
p 2 0 171 749 370 308
p 2 71 314 535 4239 1040
p 2 0 310 610 585 452
p 2 0 266 654 452 398
p 2 0 326 594 553 456
p 2 0 218 702 412 358
p 2 0 219 701 394 354
p 2 0 177 743 349 312
p 2 0 186 734 369 324
p 2 0 150 770 307 285
p 2 0 112 808 268 254
p 2 0 113 807 268 252
p 2 0 92 828 249 235
p 2 10 321 589 3760 756
p 2 0 332 588 734 489
p 2 0 221 699 491 370
p 2 0 292 628 543 429
p 2 1 322 597 3231 663
p 2 0 297 623 664 446
p 2 0 269 651 616 420
p 2 0 387 533 705 509
p 2 0 327 593 3428 676
p 2 0 354 566 757 501
p 2 0 234 686 538 384
p 2 0 237 683 398 359
p 2 0 148 772 332 287
p 2 0 184 736 399 321
p 2 0 71 849 236 220
p 2 0 139 781 311 275
p 2 0 71 849 258 219
p 2 0 105 815 255 242
p 2 0 41 879 199 192
p 2 0 73 847 248 222
p 2 0 32 888 188 183
p 2 0 79 841 281 228
p 2 0 191 729 451 333
p 2 0 154 766 327 287
p 2 0 134 786 297 268
p 2 0 102 818 306 245
p 2 11 316 593 3604 709
p 2 0 254 666 656 405
p 2 0 244 676 527 374
p 2 1 282 637 2999 586
p 2 0 248 672 589 391
p 2 0 312 608 3192 618
p 2 0 247 673 645 400
p 2 0 182 738 398 322
p 2 0 161 759 406 306
p 2 0 161 759 372 301
p 2 0 186 734 437 327
p 2 0 119 801 326 262
p 2 0 167 753 419 313
p 2 0 213 707 2016 469
p 2 0 170 750 492 332
p 2 0 133 787 340 276
p 2 0 140 780 383 285
p 2 0 205 715 1356 397
p 2 0 133 787 406 292
p 2 0 162 758 1119 347
p 2 0 146 774 412 299
p 2 0 108 812 327 257
p 2 0 133 787 1072 322
p 2 0 105 815 410 260
p 2 0 106 814 345 256
i 2 920 0 0 12082 3317
p 2 0 444 476 744 584
p 2 0 421 499 631 555
p 2 0 303 617 510 437
p 2 0 249 671 422 379
p 2 0 204 716 367 338
p 2 0 185 735 366 322
p 2 0 103 817 297 253
p 2 0 89 831 266 235
p 2 0 39 881 214 194
p 2 0 66 854 248 216
p 2 0 32 888 217 189
p 2 0 24 896 205 179
p 2 0 23 897 209 180
p 2 0 20 900 189 176
p 2 0 55 865 243 206
p 2 0 62 858 224 210
p 2 0 57 863 224 207
p 2 0 21 899 190 176
p 2 0 47 873 203 194
p 2 0 23 897 183 176
p 2 0 33 887 204 185
p 2 0 24 896 190 180
p 2 0 9 911 176 167
p 2 0 12 908 178 167
p 2 0 12 908 185 169
p 2 0 5 915 170 163
p 2 0 13 907 175 168
p 2 0 6 914 168 162
p 2 0 19 901 177 173
p 2 0 12 908 175 168
p 2 0 6 914 172 164
p 2 0 17 903 176 172
p 2 0 4 916 170 162
p 2 0 14 906 179 170
p 2 0 6 914 177 163
p 2 0 7 913 169 164
p 2 0 106 814 300 253
p 2 135 460 325 9626 1884
p 2 0 496 424 1129 714
p 2 13 600 307 7582 1494
p 2 0 560 360 1320 764
p 2 0 438 482 897 588
p 2 33 597 290 8073 1517
p 2 0 512 408 1108 695
p 2 9 635 276 8350 1495
p 2 0 515 405 1252 737
p 2 0 464 456 890 619
p 2 0 349 571 622 470
p 2 51 584 285 9305 1646
p 2 0 464 456 1180 699
p 2 0 459 461 840 599
p 2 0 432 488 840 570
p 2 52 574 294 10107 1706
p 2 0 469 451 1276 709
p 2 0 450 470 847 595
p 2 0 363 557 705 503
p 2 54 553 313 10648 1674
p 2 0 453 467 1249 694
p 2 0 418 502 838 564
p 2 0 430 490 1568 608
p 2 0 337 583 731 490
p 2 0 262 658 536 404
p 2 0 373 547 760 501
p 2 0 262 658 1368 429
p 2 0 204 716 509 352
p 2 0 190 730 435 330
p 2 0 222 698 550 372
p 2 1 159 760 968 330
p 2 0 161 759 436 303
p 2 0 132 788 358 278
p 2 0 157 763 389 297
p 2 0 101 819 946 272
p 2 0 112 808 375 253
p 2 0 53 867 252 206
p 2 0 157 763 448 303
p 2 0 97 823 300 247
p 2 0 84 836 300 236
p 2 0 71 849 289 223
p 2 0 72 848 289 223
p 2 0 35 885 228 190
p 2 0 43 877 238 195
p 2 0 47 873 266 204
p 2 0 60 860 239 206
p 2 0 26 894 213 182
p 2 0 26 894 220 182
p 2 0 17 903 186 171
p 2 0 18 902 189 172
p 2 0 7 913 172 163
p 2 0 63 857 266 211
p 2 173 423 324 11583 2175
p 2 0 495 425 1329 719
p 2 0 368 552 678 510
p 2 0 320 600 628 470
p 2 174 517 229 11907 2337
p 2 0 522 398 1215 724
p 2 0 444 476 796 582
p 2 0 407 513 800 556
p 2 166 567 187 11945 2343
p 2 0 578 342 1315 811
p 2 0 460 460 760 587
p 2 0 426 494 737 558
p 2 168 607 145 12045 2377
p 2 0 588 332 1325 817
p 2 0 510 410 860 645
i 2 920 0 0 10385 3191
p 2 0 481 439 731 600
p 2 0 431 489 617 551
p 2 0 315 605 508 446
p 2 334 450 136 7470 2448
p 2 0 555 365 969 763
p 2 0 548 372 736 645
p 2 0 447 473 653 555
p 2 230 492 198 6086 2000
p 2 0 525 395 916 725
p 2 0 542 378 686 623
p 2 0 370 550 542 485
p 2 154 501 265 4961 1576
p 2 0 428 492 746 596
p 2 0 532 388 693 611
p 2 78 381 461 1896 987
p 2 0 421 499 606 547
p 2 0 354 566 499 471
p 2 15 365 540 622 547
p 2 0 228 692 380 363
p 2 0 162 758 304 295
p 2 0 357 563 516 469
i 2 920 0 0 7752 2999
p 2 0 712 208 1015 850
p 2 8 668 244 1325 836
p 2 0 403 517 572 525
p 2 0 433 487 552 527
p 2 0 285 635 414 396
p 2 0 325 595 1103 490
p 2 0 212 708 404 337
p 2 0 143 777 282 272
p 2 0 106 814 277 249
p 2 14 119 787 1218 386
p 2 0 84 836 286 238
p 2 0 222 698 343 325
p 2 16 113 791 1603 502
p 2 0 258 662 443 370
p 2 0 201 719 371 336
p 2 0 135 785 300 281
p 2 1 161 758 1183 457
p 2 0 165 755 380 311
p 2 0 152 768 315 289
p 2 0 112 808 284 260
p 2 0 206 714 1280 506
p 2 0 193 727 412 336
p 2 0 160 760 322 294
p 2 0 227 693 363 339
p 2 9 214 697 1801 581
p 2 0 212 708 477 366
p 2 0 119 801 312 276
p 2 16 192 712 2101 647
p 2 0 238 682 470 382
p 2 0 214 706 403 352
p 2 0 133 787 287 273
p 2 59 232 629 2401 876
p 2 0 227 693 482 418
p 2 0 217 703 390 360
p 2 0 187 733 364 334
p 2 81 275 564 2949 1082
p 2 0 321 599 544 470
p 2 0 295 625 451 416
p 2 0 290 630 452 414
p 2 6 335 579 2184 781
p 2 0 361 559 640 506
p 2 0 324 596 516 449
p 2 14 396 510 2750 898
p 2 0 382 538 666 541
p 2 0 368 552 573 493
p 2 0 320 600 472 432
p 2 15 372 533 2638 880
p 2 0 442 478 702 563
p 2 0 369 551 536 478
p 2 0 316 604 501 434
p 2 8 457 455 2952 965
p 2 0 363 557 654 507
p 2 0 339 581 528 460
p 2 0 317 603 540 448
p 2 62 385 473 4732 1247
p 2 0 365 555 715 521
p 2 0 340 580 555 470
p 2 41 423 456 5610 1259
p 2 0 420 500 820 568
p 2 0 338 582 557 471
p 2 0 288 632 534 421
p 2 48 450 422 6824 1372
p 2 0 405 515 922 578
p 2 0 324 596 541 449
p 2 0 277 643 455 400
p 2 0 209 711 422 347
p 2 0 202 718 360 328
p 2 0 148 772 308 278
p 2 0 139 781 290 272
p 2 0 180 740 365 299
p 2 0 406 514 3216 719
p 2 0 266 654 721 418
p 2 0 231 689 499 375
p 2 0 164 756 415 309
p 2 2 379 539 2798 669
p 2 0 348 572 745 479
p 2 0 275 645 516 393
p 2 7 417 496 3454 767
p 2 0 349 571 838 491
p 2 0 222 698 492 361
p 2 0 129 791 364 285
p 2 14 279 627 1818 575
p 2 0 209 711 500 353
p 2 0 257 663 640 402
p 2 0 234 686 473 361
p 2 0 211 709 1316 437
p 2 0 180 740 488 335
p 2 0 156 764 874 354
p 2 0 143 777 394 293
p 2 0 144 776 410 293
p 2 0 126 794 335 274
p 2 0 159 761 799 345
p 2 0 142 778 425 296
p 2 0 102 818 281 249
p 2 0 47 873 214 201
p 2 0 63 857 229 211
p 2 0 40 880 223 191
p 2 0 22 898 189 179
p 2 0 29 891 195 183
p 2 0 22 898 179 174
p 2 0 78 842 277 222
p 2 0 21 899 196 178
p 2 0 27 893 182 179
p 2 0 23 897 185 175
p 2 0 43 877 239 197
p 2 0 49 871 199 193
p 2 0 10 910 169 167
p 2 0 9 911 168 165
p 2 0 27 893 206 182
p 2 0 10 910 173 166
p 2 0 8 912 173 164
p 2 0 8 912 168 165
p 2 0 9 911 177 166
p 2 0 8 912 167 166
p 2 0 3 917 162 160
p 2 0 29 891 205 182
p 2 0 71 849 264 219
i 2 920 0 0 11261 3340
p 2 0 574 346 874 706
p 2 0 539 381 743 663
p 2 0 360 560 533 481
p 2 0 396 524 553 506
p 2 0 267 653 421 392
p 2 0 246 674 413 378
p 2 0 150 770 310 289
p 2 0 148 772 299 280
p 2 0 105 815 267 251
p 2 0 99 821 243 235
p 2 0 58 862 206 205
p 2 0 63 857 212 208
p 2 0 45 875 199 192
p 2 0 39 881 194 188
p 2 0 35 885 187 184
p 2 0 33 887 195 186
p 2 0 28 892 182 179
p 2 0 28 892 182 178
p 2 0 3 917 161 161
p 2 0 12 908 167 166
p 2 0 10 910 169 166
p 2 0 11 909 167 165
p 2 0 15 905 173 170
p 2 1 292 627 2740 672
p 2 0 254 666 656 418
p 2 0 148 772 440 303
p 2 2 304 614 2916 674
p 2 0 237 683 664 408
p 2 0 320 600 2839 683
p 2 0 255 665 708 416
p 2 0 221 699 563 378
p 2 0 326 594 2130 609
p 2 0 238 682 612 399
p 2 0 306 614 2283 596
p 2 0 233 687 678 397
p 2 0 143 777 384 292
p 2 0 150 770 418 300
p 2 65 257 598 4959 1116
p 2 0 244 676 682 425
p 2 0 194 726 459 352
p 2 0 180 740 427 332
p 2 106 230 584 5545 1240
p 2 0 266 654 706 456
p 2 0 221 699 490 378
p 2 38 281 601 3588 926
p 2 0 257 663 601 422
p 2 0 211 709 450 359
p 2 0 169 751 370 315
p 2 61 195 664 2312 811
p 2 0 219 701 519 391
p 2 0 210 710 430 359
p 2 28 277 615 1365 642
i 2 920 0 0 5553 2905
p 2 0 421 499 602 535
p 2 0 415 505 537 518
p 2 0 336 584 453 438
p 2 21 381 518 1849 679
p 2 0 347 573 503 457
p 2 0 259 661 385 371
p 2 253 316 351 9796 1860
p 2 0 358 562 689 497
p 2 0 598 322 1262 774
p 2 0 537 383 1430 760
p 2 316 578 26 14190 2873
p 2 2 722 196 2383 1125
p 2 0 565 355 945 728
p 2 1 618 301 2129 932
i 2 920 0 0 12499 3225
p 2 0 557 363 949 698
p 2 0 488 432 832 628
p 2 0 335 585 607 497
p 2 47 768 105 11191 2004
p 2 0 713 207 1536 976
p 2 0 536 384 1006 694
p 2 76 722 122 11525 2113
p 2 0 664 256 1391 883
p 2 0 628 292 1195 798
p 2 109 665 146 11372 2116
p 2 3 644 273 2158 989
p 2 38 728 154 10383 1847
p 2 0 618 302 1451 862
p 2 0 464 456 863 633
p 2 3 571 346 2056 866
p 2 0 408 512 711 541
p 2 0 392 528 662 524
p 2 0 447 473 1027 587
p 2 9 372 539 2165 707
p 2 0 264 656 595 420
p 2 0 254 666 497 395
p 2 0 283 637 1248 518
p 2 0 227 693 542 392
p 2 0 173 747 368 309
p 2 0 146 774 360 294
p 2 0 198 722 1169 437
p 2 0 182 738 486 343
p 2 0 100 820 311 249
p 2 0 88 832 284 240
p 2 0 172 748 473 319
p 2 0 151 769 395 297
p 2 21 551 348 9363 1411
p 2 0 464 456 1135 639
p 2 0 297 623 633 451
p 2 0 310 610 604 455
p 2 4 509 407 6642 1076
p 2 0 396 524 1014 571
p 2 0 325 595 663 472
p 2 0 343 577 779 493
p 2 8 622 290 8316 1342
p 2 0 527 393 1290 715
p 2 0 349 571 696 499
p 2 0 386 534 733 510
p 2 6 313 601 2059 633
p 2 0 324 596 794 479
p 2 0 225 695 494 370
p 2 0 180 740 430 332
p 2 0 119 801 348 268
p 2 0 199 721 519 342
p 2 1 420 499 5362 801
p 2 0 368 552 895 513
p 2 0 186 734 459 336
p 2 0 189 731 497 340
p 2 0 338 582 4268 636
p 2 0 233 687 719 391
p 2 0 177 743 493 330
p 2 0 310 610 3443 533
p 2 0 244 676 686 386
p 2 0 178 742 444 316
p 2 0 193 727 561 336
p 2 0 331 589 3599 565
p 2 0 215 705 652 366
p 2 0 147 773 466 304
p 2 0 99 821 333 249
p 2 0 140 780 438 292
p 2 0 135 785 411 280
i 2 920 0 0 7127 2850
p 2 0 577 343 781 675
p 2 0 593 327 685 670
p 2 0 332 588 461 446
p 2 0 386 534 484 475
p 2 0 208 712 342 338
p 2 0 245 675 358 357
p 2 0 131 789 271 267
p 2 0 134 786 267 265
p 2 0 80 840 222 219
p 2 0 76 844 219 218
p 2 0 48 872 195 194
p 2 0 38 882 189 187
p 2 0 31 889 184 183
p 2 0 15 905 168 168
p 2 0 20 900 175 172
p 2 0 26 894 179 178
p 2 0 9 911 165 165
p 2 0 12 908 165 165
p 2 0 5 915 165 163
p 2 14 787 119 4829 1350
p 2 0 695 225 1238 871
p 2 0 912 8 6016 1670
p 2 82 838 0 10177 2526
p 2 1 919 0 6623 1878
p 2 94 826 0 10456 2460
p 2 0 799 121 1839 1060
p 2 7 913 0 7855 2049
p 2 18 902 0 8827 2028
p 2 247 673 0 12367 2902
p 2 0 910 10 4979 1641
p 2 0 804 116 1508 982
p 2 0 907 13 3599 1418
p 2 68 846 6 9986 2134
p 2 0 916 4 4277 1557
p 2 0 713 207 2342 1031
p 2 0 649 271 1130 799
p 2 0 497 423 843 642
p 2 0 542 378 968 671
p 2 0 484 436 1558 713
p 2 0 431 489 761 566
p 2 0 307 613 534 440
p 2 0 394 526 721 531
p 2 0 566 354 1711 757
p 2 0 438 482 782 568
p 2 0 391 529 780 536
p 2 0 439 481 694 555
p 2 0 367 553 1229 551
p 2 0 320 600 552 449
p 2 0 200 720 396 335
p 2 0 303 617 1215 496
p 2 0 185 735 421 332
p 2 0 156 764 342 299
p 2 0 108 812 285 253
p 2 0 254 666 1105 449
p 2 0 200 720 441 347
p 2 0 152 768 345 297
p 2 0 197 723 468 339
p 2 66 822 32 7232 1647
p 2 0 464 456 973 616
p 2 0 741 179 1218 881
p 2 0 433 487 889 584
p 2 201 718 1 12154 2406
p 2 0 629 291 1405 816
p 2 0 671 249 1083 812
p 2 165 742 13 11502 2298
p 2 0 589 331 1363 776
p 2 0 643 277 1013 768
p 2 0 435 485 715 562
p 2 58 862 0 10660 1909
p 2 0 644 276 1526 819
p 2 0 756 164 1516 917
p 2 0 391 529 764 531
p 2 284 636 0 14222 2914
p 2 0 619 301 1205 780
p 2 0 609 311 937 730
p 2 0 410 510 784 557
p 2 0 914 6 8549 1746
p 2 0 632 288 1385 802
p 2 0 636 284 1065 772
p 2 1 846 73 6383 1323
p 2 0 710 210 1417 883
p 2 0 454 466 795 586
p 2 0 498 422 878 637
p 2 68 852 0 12755 2292
p 2 0 722 198 1466 893
p 2 0 524 396 936 671
p 2 0 704 216 2631 1034
p 2 180 738 2 13019 2610
p 2 0 605 315 1251 774
p 2 1 742 177 4117 1240
p 2 0 563 357 1197 734
i 2 920 0 0 17285 3219
p 2 0 556 364 982 683
p 2 0 598 322 2184 778
p 2 221 699 0 16075 2593
p 2 0 656 264 1516 824
p 2 0 650 270 1115 796
p 2 1 452 467 2113 679
p 2 98 780 42 14082 2024
p 2 0 632 288 1464 797
p 2 0 485 435 892 622
p 2 2 527 391 3300 836
p 2 8 792 120 9745 1364
p 2 0 443 477 1410 608
p 2 11 539 370 3931 890
p 2 0 400 520 1179 572
p 2 14 614 292 8929 1182
p 2 0 390 530 1303 556
p 2 15 434 471 4874 812
p 2 11 466 443 6783 929
p 2 0 406 514 1495 579
p 2 0 279 641 770 436
p 2 7 307 606 4572 617
p 2 0 415 505 5274 749
p 2 0 347 573 1384 511
p 2 0 293 627 844 444
p 2 11 331 578 5564 737
p 2 1 560 359 5159 910
i 2 920 0 0 20556 3401
p 2 0 418 502 825 559
p 2 0 288 632 502 432
p 2 0 230 690 429 364
p 2 0 197 723 376 335
p 2 0 169 751 367 303
p 2 0 102 818 274 247
p 2 0 101 819 252 238
p 2 0 35 885 203 189
p 2 0 87 833 307 232
p 2 0 35 885 210 188
p 2 0 41 879 209 192
p 2 0 33 887 197 184
p 2 0 27 893 205 180
p 2 0 15 905 186 170
p 2 0 41 879 235 193
p 2 0 42 878 233 196
p 2 0 57 863 238 203
p 2 0 33 887 229 187
p 2 0 30 890 195 182
p 2 0 15 905 184 170
p 2 0 31 889 214 183
p 2 0 19 901 189 174
p 2 0 16 904 181 171
p 2 0 15 905 183 169
p 2 0 27 893 204 181
p 2 0 14 906 190 169
p 2 0 18 902 178 170
p 2 0 8 912 170 163
p 2 0 14 906 177 168
p 2 0 16 904 194 171
p 2 0 34 886 218 186
p 2 0 15 905 186 171
p 2 0 20 900 198 175
p 2 0 18 902 192 171
p 2 0 8 912 172 163
p 2 0 7 913 167 162
p 2 0 16 904 180 170
p 2 0 4 916 167 161
p 2 0 7 913 169 163
p 2 0 4 916 167 160
p 2 0 15 905 182 169
p 2 0 5 915 168 162
p 2 0 4 916 163 160
p 2 0 14 906 175 169
p 2 0 16 904 180 170
p 2 0 7 913 174 164
p 2 0 4 916 162 161
p 2 0 10 910 171 165
p 2 0 7 913 166 162
p 2 0 2 918 163 159
p 2 0 5 915 164 161
p 2 0 3 917 162 160
p 2 0 4 916 160 160
p 2 0 6 914 164 162
p 2 0 6 914 165 163
p 2 0 2 918 159 159
p 2 0 3 917 163 161
p 2 0 2 918 162 160
p 2 0 2 918 161 159
p 2 0 4 916 167 162
p 2 0 11 909 173 167
p 2 0 3 917 160 160
p 2 0 2 918 161 159
p 2 0 15 905 172 169
p 2 0 3 917 159 159
p 2 0 7 913 163 163
p 2 0 196 724 439 331
i 2 920 0 0 10851 2922
p 2 0 614 306 879 713
p 2 0 561 359 723 650
p 2 0 448 472 743 569
p 2 0 379 541 626 504
p 2 0 355 565 533 470
p 2 0 336 584 533 451
p 2 0 304 616 610 449
p 2 0 208 712 381 339
p 2 0 227 693 415 351
p 2 0 165 755 358 303
p 2 0 208 712 571 367
p 2 0 227 693 474 370
p 2 0 283 637 457 405
p 2 0 185 735 350 312
p 2 1 281 638 804 466
p 2 0 243 677 432 369
p 2 0 231 689 430 366
p 2 1 253 666 801 434
p 2 0 168 752 344 311
p 2 0 144 776 322 285
p 2 0 343 577 706 482
p 2 1 383 536 1079 568
p 2 0 913 7 3416 1218
p 2 0 520 400 983 670
p 2 0 920 0 4886 1311
p 2 2 909 9 4870 1259
p 2 0 918 2 5016 1362
p 2 0 906 14 4836 1223
p 2 0 825 95 1741 1039
p 2 2 910 8 6060 1276
p 2 0 914 6 5325 1359
p 2 0 916 4 5071 1199
p 2 2 915 3 6191 1420
p 2 0 852 68 2602 1099
p 2 0 920 0 4945 1313
p 2 0 916 4 5062 1209
p 2 1 919 0 6733 1431
p 2 0 918 2 5161 1175
p 2 0 857 63 1979 1067
p 2 0 913 7 5302 1160
p 2 23 892 5 7604 1577
p 2 0 913 7 5042 1209
p 2 0 787 133 1603 948
p 2 0 555 365 1228 708
p 2 62 691 167 7163 1526
p 2 0 491 429 1122 649
p 2 0 480 440 883 612
p 2 1 681 238 4029 993
p 2 0 652 268 1398 813
p 2 0 547 373 1629 728
p 2 0 664 256 1805 869
p 2 0 750 170 4947 1143
p 2 0 720 200 2147 966
p 2 0 426 494 969 582
p 2 0 668 252 2348 962
p 2 1 724 195 5252 1170
p 2 1 730 189 3723 1112
p 2 0 629 291 3082 966
p 2 0 487 433 1130 646
p 2 0 696 224 4157 1002
p 2 0 587 333 1212 737
p 2 0 412 508 874 561
p 2 1 814 105 3932 1137
p 2 0 502 418 1245 656
p 2 0 574 346 1131 717
p 2 0 485 435 1051 626
p 2 0 814 106 3721 1087
p 2 0 546 374 1280 697
p 2 0 467 453 887 607
p 2 0 417 503 922 565
p 2 2 797 121 4797 1223
p 2 0 506 414 1190 672
p 2 0 565 355 1138 714
p 2 0 362 558 776 505
p 2 0 833 87 4353 1187
p 2 0 514 406 1149 681
p 2 0 538 382 1053 693
p 2 1 836 83 4087 1148
p 2 0 615 305 1332 786
p 2 0 553 367 1081 686
p 2 0 567 353 1192 729
p 2 1 842 77 4426 1165
p 2 0 617 303 1325 771
p 2 0 455 465 877 600
p 2 0 466 454 975 614
p 2 0 823 97 4208 1123
p 2 0 517 403 1176 688
p 2 0 476 444 951 620
p 2 0 565 355 1255 742
i 2 920 0 0 14641 3228
p 2 0 516 404 840 652
p 2 0 455 465 680 578
p 2 0 299 621 471 428
p 2 0 290 630 483 416
p 2 0 209 711 384 341
p 2 0 198 722 394 338
p 2 0 140 780 310 278
p 2 0 119 801 306 265
p 2 0 123 797 292 260
p 2 0 63 857 229 213
p 2 0 34 886 191 188
p 2 0 38 882 201 186
p 2 0 48 872 206 198
p 2 0 27 893 190 181
p 2 0 76 844 266 223
p 2 0 61 859 239 211
p 2 0 62 858 233 213
p 2 0 65 855 226 210
p 2 0 45 875 212 195
p 2 0 61 859 236 209
p 2 0 48 872 206 196
p 2 0 30 890 194 182
p 2 0 61 859 225 207
p 2 0 40 880 216 191
p 2 0 34 886 201 188
p 2 0 16 904 174 172
p 2 0 16 904 177 171
p 2 0 11 909 174 167
p 2 0 18 902 181 171
p 2 0 39 881 200 188
p 2 0 28 892 187 179
